# time	signal	one_signal	two_signal
-1.060755914709515062e-06 -1.187998801469802856e-03 -1.031162752997074793e-05 8.797481269960433478e-06
-1.058755914766078925e-06 -1.187998801469802856e-03 -7.331662415754145799e-06 9.180172460556066381e-06
-1.056755914822642788e-06 -1.224000006914138794e-03 -6.278630489990041193e-06 7.968752757164075667e-06
-1.054755914879206651e-06 -1.079998910427093506e-03 -5.504096864662542407e-06 7.510475042902873824e-06
-1.052755914935770514e-06 -1.368001103401184082e-03 -4.546695508139396457e-06 6.600038506771183733e-06
-1.050755914992334377e-06 -1.295998692512512207e-03 -2.960935499730941597e-06 3.379873949902255552e-06
-1.048755915048898240e-06 -1.152001321315765381e-03 -3.814937243939872197e-06 -6.989620919759000318e-07
-1.046755915105462103e-06 -1.187998801469802856e-03 -5.329534425072543511e-06 -1.477802575173135422e-06
-1.044755915162025966e-06 -1.331999897956848145e-03 -6.730965768846147726e-06 -4.955205948098053789e-06
-1.042755915218589828e-06 -1.331999897956848145e-03 -7.003926995742114962e-06 -7.696520828190939523e-06
-1.040755915275153691e-06 -1.476000994443893433e-03 -6.990406856445432931e-06 -8.473756948472076214e-06
-1.038755915331717554e-06 -1.584000885486602783e-03 -4.796520115215668101e-06 -8.966082653927100513e-06
-1.036755915388281417e-06 -1.692000776529312134e-03 -1.138098349555165722e-06 -1.003504988866657869e-05
-1.034755915444845280e-06 -2.016000449657440186e-03 8.568851832126237342e-07 -7.852470189781348038e-06
-1.032755915501409143e-06 -2.052001655101776123e-03 1.207090553272719819e-06 -6.127987146936755111e-06
-1.030755915557973006e-06 -2.411998808383941650e-03 1.748470927812109316e-06 -4.147023340367457953e-06
-1.028755915614536869e-06 -2.843998372554779053e-03 2.215279908487389275e-06 -2.615690113558499887e-06
-1.026755915671100732e-06 -3.060001879930496216e-03 2.587855685458823670e-06 -2.144508160530202311e-06
-1.024755915727664595e-06 -3.276001662015914917e-03 7.579586756694396819e-07 -2.607633826570197083e-06
-1.022755915784228458e-06 -3.456000238656997681e-03 -1.153467892519292866e-06 -2.783914940473005351e-06
-1.020755915840792321e-06 -3.672000020742416382e-03 -8.476188009962517277e-07 -4.185659969933727147e-06
-1.018755915897356184e-06 -3.276001662015914917e-03 5.636726564396338336e-07 -4.348701264701738741e-06
-1.016755915953920047e-06 -3.168001770973205566e-03 -2.336847337855572567e-07 -4.853600190628348998e-06
-1.014755916010483909e-06 -3.024000674486160278e-03 -1.045570638902526519e-06 -5.770700363917720617e-06
-1.012755916067047772e-06 -2.879999577999114990e-03 -1.272436402189737923e-06 -8.170272130913877248e-06
-1.010755916123611635e-06 -2.592001110315322876e-03 -1.449431164502220462e-06 -6.534867751250165581e-06
-1.008755916180175498e-06 -2.519998699426651001e-03 -1.297475233752863121e-06 -5.593994881099199096e-06
-1.006755916236739361e-06 -2.052001655101776123e-03 -9.176492463376466353e-07 -4.580342213964716031e-06
-1.004755916293303224e-06 -1.979999244213104248e-03 -6.086666803616648943e-07 -6.389960513405133351e-06
-1.002755916349867087e-06 -1.584000885486602783e-03 -7.897338979905733207e-09 -8.056256663861532751e-06
-1.000755916406430950e-06 -1.511998474597930908e-03 7.806677403907085278e-07 -8.043553551486650195e-06
-9.987559164629948129e-07 -1.295998692512512207e-03 3.526971101498841797e-06 -6.401322922712954356e-06
-9.967559165195586758e-07 -1.476000994443893433e-03 5.410816470366100941e-06 -5.793878895804859084e-06
-9.947559165761225387e-07 -1.511998474597930908e-03 7.282014024062977702e-06 -6.565414214555760298e-06
-9.927559166326864016e-07 -1.476000994443893433e-03 8.983352207481484227e-06 -7.368021244884064377e-06
-9.907559166892502646e-07 -1.331999897956848145e-03 8.971571233020496442e-06 -7.848895430700764841e-06
-9.887559167458141275e-07 -1.511998474597930908e-03 7.913271375581041028e-06 -7.940070567011852604e-06
-9.867559168023779904e-07 -1.439999788999557495e-03 7.452120899776158188e-06 -8.917812367761711374e-06
-9.847559168589418533e-07 -1.187998801469802856e-03 6.345211185440712999e-06 -9.401279326878552589e-06
-9.827559169155057163e-07 -9.000003337860107422e-04 2.522980248129420021e-06 -9.051587905917098177e-06
-9.807559169720695792e-07 -8.280016481876373291e-04 -6.328161436548790856e-07 -9.558989513461604000e-06
-9.787559170286334421e-07 -6.120018661022186279e-04 -1.971263326149532052e-06 -9.570445857903240041e-06
-9.767559170851973051e-07 -3.600008785724639893e-04 -5.430156535440724475e-06 -7.741487365222542795e-06
-9.747559171417611680e-07 -2.879984676837921143e-04 -7.894832575427577465e-06 -7.312902262924938647e-06
-9.727559171983250309e-07 -1.440010964870452881e-04 -8.410276910111467909e-06 -6.275328467798250528e-06
-9.707559172548888938e-07 -7.199868559837341309e-05 -9.350045782460186756e-06 -4.704774016991331804e-06
-9.687559173114527568e-07 -3.600120544433593750e-05 -9.699796786158668604e-06 -3.313104792086881552e-06
-9.667559173680166197e-07 -2.159997820854187012e-04 -7.643861995887865952e-06 8.604792602641532618e-07
-9.647559174245804826e-07 -3.959983587265014648e-04 -5.839978479882439303e-06 2.351777741975220072e-06
-9.627559174811443455e-07 -1.799985766410827637e-04 -3.912965788225237541e-06 4.752070384363604912e-06
-9.607559175377082085e-07 -2.879984676837921143e-04 -2.457891706162138613e-06 7.226667588553190803e-06
-9.587559175942720714e-07 -3.239996731281280518e-04 -2.287472798751794171e-06 1.029281532447186432e-05
-9.567559176508359343e-07 -3.959983587265014648e-04 -2.508125770672333098e-06 1.406733239060120275e-05
-9.547559177073997973e-07 -3.239996731281280518e-04 -3.087817740106817081e-06 1.385212511844728566e-05
-9.527559177639636602e-07 -3.239996731281280518e-04 -4.154480694019314308e-06 1.518663272417276011e-05
-9.507559178205275231e-07 -2.879984676837921143e-04 -4.502287460522576032e-06 1.624807302494772981e-05
-9.487559178770913860e-07 -6.840005517005920410e-04 -4.756266803883879366e-06 1.602996665556365776e-05
-9.467559179336552490e-07 -4.680007696151733398e-04 -6.406634853455478313e-06 1.558070357302973499e-05
-9.447559179902191119e-07 -7.200017571449279785e-04 -7.867226924304907804e-06 1.592276033517102870e-05
-9.427559180467829748e-07 -6.120018661022186279e-04 -6.493812281471043024e-06 1.921427248374224080e-05
-9.407559181033468377e-07 -7.200017571449279785e-04 -5.284823407945814447e-06 1.865313008868705135e-05
-9.387559181599107007e-07 -5.760006606578826904e-04 -4.821605617859032939e-06 2.112007447631498506e-05
-9.367559182164745636e-07 -7.920004427433013916e-04 -6.682769693487068360e-06 2.308725844071205234e-05
-9.347559182730384265e-07 -9.000003337860107422e-04 -8.178202317698698569e-06 2.477878130048300208e-05
-9.327559183296022894e-07 -9.719990193843841553e-04 -7.796263059033970406e-06 2.494643212261762761e-05
-9.307559183861661524e-07 -9.719990193843841553e-04 -6.235034409650230990e-06 2.089581685342995133e-05
-9.287559184427300153e-07 -1.008000224828720093e-03 -5.906356524099439286e-06 1.755169079556142083e-05
-9.267559184992938782e-07 -1.260001212358474731e-03 -6.681061393546692325e-06 1.306781234425491324e-05
-9.247559185558577412e-07 -1.368001103401184082e-03 -7.492952363474187864e-06 9.661614760358263734e-06
-9.227559186124216041e-07 -1.655999571084976196e-03 -7.812749448912670780e-06 5.733220066514679411e-06
-9.207559186689854670e-07 -1.871999353170394897e-03 -8.083770625736977177e-06 3.555943075996259607e-06
-9.187559187255493299e-07 -1.800000667572021484e-03 -9.063670239297640042e-06 3.543880210967183367e-06
-9.167559187821131929e-07 -1.871999353170394897e-03 -9.325336120766104082e-06 1.197232414785306271e-06
-9.147559188386770558e-07 -1.547999680042266846e-03 -9.090692339058790338e-06 -4.648168859888230546e-06
-9.127559188952409187e-07 -1.692000776529312134e-03 -9.727332825255272843e-06 -7.265263972866102932e-06
-9.107559189518047816e-07 -1.403998583555221558e-03 -9.237172121297049617e-06 -8.362311355359770647e-06
-9.087559190083686446e-07 -1.439999788999557495e-03 -7.684588840068659054e-06 -1.002142459259495567e-05
-9.067559190649325075e-07 -1.331999897956848145e-03 -7.270166923999192939e-06 -1.003000034622462624e-05
-9.047559191214963704e-07 -1.187998801469802856e-03 -5.929159791017230620e-06 -1.162008024926992713e-05
-9.027559191780602334e-07 -9.360015392303466797e-04 -4.780977458487290237e-06 -9.836199454379706108e-06
-9.007559192346240963e-07 -5.399994552135467529e-04 -2.541404539825320085e-06 -1.022051566807187953e-05
-8.987559192911879592e-07 -2.159997820854187012e-04 1.022845246200850984e-06 -1.123507417776254654e-05
-8.967559193477518221e-07 3.600120544433593750e-05 2.663767222637348370e-06 -1.071295616438519711e-05
-8.947559194043156851e-07 5.760006606578826904e-04 5.146534945371673616e-06 -9.493503815142530873e-06
-8.927559194608795480e-07 7.200017571449279785e-04 7.481421760769240818e-06 -1.233136909038188364e-05
-8.907559195174434109e-07 1.116000115871429443e-03 1.112380426175211297e-05 -1.329640447848238253e-05
-8.887559195740072738e-07 1.368001103401184082e-03 1.396431333339430765e-05 -1.650733915707421022e-05
-8.867559196305711368e-07 1.331999897956848145e-03 1.402461236789517154e-05 -1.994852130345325112e-05
-8.847559196871349997e-07 1.224000006914138794e-03 1.544664331327232992e-05 -2.537900851123276008e-05
-8.827559197436988626e-07 1.439999788999557495e-03 1.619938756981342985e-05 -3.239893256676257922e-05
-8.807559198002627255e-07 1.476000994443893433e-03 1.608916958622116247e-05 -3.764508314603382314e-05
-8.787559198568265885e-07 1.655999571084976196e-03 1.530060817263448537e-05 -3.949776372519786803e-05
-8.767559199133904514e-07 1.547999680042266846e-03 1.673489030815530313e-05 -4.087386054590655355e-05
-8.747559199699543143e-07 1.836001873016357422e-03 1.895469015727502710e-05 -4.526690289782592578e-05
-8.727559200265181773e-07 1.979999244213104248e-03 1.902943784897273300e-05 -4.728366911628056559e-05
-8.707559200830820402e-07 2.160001546144485474e-03 2.145383253379632666e-05 -4.757272235911184195e-05
-8.687559201396459031e-07 2.268001437187194824e-03 2.329902169332836572e-05 -4.601649528594749651e-05
-8.667559201962097660e-07 2.663999795913696289e-03 2.514035987013453954e-05 -4.363662040502366710e-05
-8.647559202527736290e-07 2.700001001358032227e-03 2.430736154226992402e-05 -3.989493537388029437e-05
-8.627559203093374919e-07 2.808000892400741577e-03 2.056498177256079594e-05 -3.747110240084860469e-05
-8.607559203659013548e-07 2.663999795913696289e-03 1.684960740881277574e-05 -3.230709292177343285e-05
-8.587559204224652177e-07 3.024000674486160278e-03 1.265897261562943159e-05 -2.863952701557945972e-05
-8.567559204790290807e-07 3.095999360084533691e-03 9.078232549330881541e-06 -2.438270113087044494e-05
-8.547559205355929436e-07 2.951998263597488403e-03 5.288148649561375325e-06 -1.997411517734285459e-05
-8.527559205921568065e-07 2.771999686956405640e-03 3.576381071112506960e-06 -1.886996636608608558e-05
-8.507559206487206694e-07 2.916000783443450928e-03 3.504793687382846570e-06 -1.784395264830638953e-05
-8.487559207052845324e-07 2.771999686956405640e-03 2.485906021980229536e-07 -1.751053240796041066e-05
-8.467559207618483953e-07 2.555999904870986938e-03 -5.174924758058601571e-06 -1.745500406245679330e-05
-8.447559208184122582e-07 2.340000122785568237e-03 -7.294142537635777641e-06 -2.192361155125565372e-05
-8.427559208749761212e-07 2.268001437187194824e-03 -8.810062455266488856e-06 -2.597358101011568030e-05
-8.407559209315399841e-07 2.016000449657440186e-03 -9.807745060716089813e-06 -3.054196122608371198e-05
-8.387559209881038470e-07 2.016000449657440186e-03 -1.053144674556455099e-05 -3.564618389209120826e-05
-8.367559210446677099e-07 1.439999788999557495e-03 -1.126348459151426540e-05 -3.761072111588538257e-05
-8.347559211012315729e-07 1.511998474597930908e-03 -9.856625895910688548e-06 -3.872528387569628490e-05
-8.327559211577954358e-07 1.331999897956848145e-03 -1.037726807981867818e-05 -3.977829772067975172e-05
-8.307559212143592987e-07 1.260001212358474731e-03 -1.137582370733541670e-05 -4.041941599105409040e-05
-8.287559212709231616e-07 1.008000224828720093e-03 -1.020752563167848653e-05 -3.860443186691802557e-05
-8.267559213274870246e-07 7.559992372989654541e-04 -1.008762287291091675e-05 -3.714382152087603213e-05
-8.247559213840508875e-07 8.280016481876373291e-04 -1.232628884200732092e-05 -3.225826517223136984e-05
-8.227559214406147504e-07 6.120018661022186279e-04 -1.377513835833381575e-05 -2.788029282797526107e-05
-8.207559214971786134e-07 3.600008785724639893e-04 -1.693214990755572216e-05 -2.401038663189427114e-05
-8.187559215537424763e-07 3.239996731281280518e-04 -2.060353397915451224e-05 -1.813784441353978558e-05
-8.167559216103063392e-07 3.239996731281280518e-04 -2.642750473856300062e-05 -1.312007374841375614e-05
-8.147559216668702021e-07 4.680007696151733398e-04 -3.331226286937277606e-05 -7.498038996935761809e-06
-8.127559217234340651e-07 5.399994552135467529e-04 -3.808545175940602595e-05 -2.251204953531026351e-06
-8.107559217799979280e-07 8.280016481876373291e-04 -3.947644917366247030e-05 1.264680856165174337e-06
-8.087559218365617909e-07 1.331999897956848145e-03 -4.165463660867577974e-05 1.543816998943628987e-06
-8.067559218931256538e-07 1.403998583555221558e-03 -4.564303755307396214e-05 2.467175845108067649e-06
-8.047559219496895168e-07 1.836001873016357422e-03 -4.749918438595422541e-05 5.986136439799286229e-07
-8.027559220062533797e-07 2.124000340700149536e-03 -4.737600792904963056e-05 -3.105842378230612522e-06
-8.007559220628172426e-07 2.124000340700149536e-03 -4.589956432940829254e-05 -1.028666858893542687e-05
-7.987559221193811055e-07 2.016000449657440186e-03 -4.297384752409982042e-05 -1.324755769791745461e-05
-7.967559221759449685e-07 1.619998365640640259e-03 -3.981091553396503966e-05 -2.002632395941297705e-05
-7.947559222325088314e-07 2.052001655101776123e-03 -3.669803307896661528e-05 -2.660271340620478799e-05
-7.927559222890726943e-07 2.052001655101776123e-03 -3.181173083661355543e-05 -3.195995339686854983e-05
-7.907559223456365573e-07 2.124000340700149536e-03 -2.818794157968468393e-05 -3.699345374054211746e-05
-7.887559224022004202e-07 1.979999244213104248e-03 -2.356181281448591441e-05 -4.145715260819265015e-05
-7.867559224587642831e-07 2.232000231742858887e-03 -1.987935291974181513e-05 -4.478939723270096407e-05
-7.847559225153281460e-07 2.268001437187194824e-03 -1.864674571865332895e-05 -4.478746574909651978e-05
-7.827559225718920090e-07 2.627998590469360352e-03 -1.793276402538705500e-05 -4.418066998906496046e-05
-7.807559226284558719e-07 2.627998590469360352e-03 -1.722291449072164214e-05 -4.481920082017634406e-05
-7.787559226850197348e-07 2.879999577999114990e-03 -1.811246317807739664e-05 -4.623764549443717590e-05
-7.767559227415835977e-07 2.808000892400741577e-03 -2.253078425162095992e-05 -4.549049489462633723e-05
-7.747559227981474607e-07 2.808000892400741577e-03 -2.651793854622475056e-05 -4.305417595913154754e-05
-7.727559228547113236e-07 2.916000783443450928e-03 -3.146684159830850583e-05 -4.011135428625282385e-05
-7.707559229112751865e-07 2.951998263597488403e-03 -3.599241115623398834e-05 -3.826399003198967399e-05
-7.687559229678390494e-07 2.916000783443450928e-03 -3.783873273121851350e-05 -3.678496396863387109e-05
-7.667559230244029124e-07 2.987999469041824341e-03 -3.883911298558268720e-05 -3.593335667152644346e-05
-7.647559230809667753e-07 2.700001001358032227e-03 -4.011759444351179816e-05 -3.628602837306759901e-05
-7.627559231375306382e-07 2.951998263597488403e-03 -4.008597479868979298e-05 -3.906036019394367045e-05
-7.607559231940945012e-07 2.735998481512069702e-03 -3.864898193876464708e-05 -4.374368022041306829e-05
-7.587559232506583641e-07 2.735998481512069702e-03 -3.651481485692733198e-05 -4.580691313685768728e-05
-7.567559233072222270e-07 2.303998917341232300e-03 -3.157116347477280117e-05 -4.919145115567488859e-05
-7.547559233637860899e-07 2.052001655101776123e-03 -2.753110457493912280e-05 -5.127531926135316662e-05
-7.527559234203499529e-07 1.403998583555221558e-03 -2.313575296933906858e-05 -5.322284568166603191e-05
-7.507559234769138158e-07 1.008000224828720093e-03 -1.750747232215382103e-05 -5.383642863707738800e-05
-7.487559235334776787e-07 4.680007696151733398e-04 -1.231863872009909349e-05 -5.556898613312416806e-05
-7.467559235900415416e-07 1.440010964870452881e-04 -6.785814394355909498e-06 -5.905613605110975501e-05
-7.447559236466054046e-07 -2.879984676837921143e-04 -1.493871924513851916e-06 -6.341298500582065098e-05
-7.427559237031692675e-07 -5.399994552135467529e-04 1.168835611732880901e-06 -6.699380897090011547e-05
-7.407559237597331304e-07 -8.280016481876373291e-04 1.881388213552305097e-06 -7.030739743423602343e-05
-7.387559238162969934e-07 -7.200017571449279785e-04 2.145611463407157323e-06 -7.483787506116320774e-05
-7.367559238728608563e-07 -9.000003337860107422e-04 4.766570085278520669e-07 -7.669728360996433110e-05
-7.347559239294247192e-07 -9.719990193843841553e-04 -4.487112590067195893e-06 -7.428279323726019712e-05
-7.327559239859885821e-07 -1.152001321315765381e-03 -1.047616663624604386e-05 -7.033421925701157534e-05
-7.307559240425524451e-07 -9.719990193843841553e-04 -1.418364679944769171e-05 -6.748470728542302561e-05
-7.287559240991163080e-07 -1.152001321315765381e-03 -2.104053470896481085e-05 -6.104517073118726736e-05
-7.267559241556801709e-07 -1.044001430273056030e-03 -2.737698588306041413e-05 -5.330952916327469544e-05
-7.247559242122440338e-07 -1.331999897956848145e-03 -3.273575597973003284e-05 -4.412999581159008581e-05
-7.227559242688078968e-07 -1.152001321315765381e-03 -3.763823036262363788e-05 -3.828655394366047883e-05
-7.207559243253717597e-07 -1.187998801469802856e-03 -4.214992667713011055e-05 -3.245004486216209719e-05
-7.187559243819356226e-07 -1.295998692512512207e-03 -4.488721962187610417e-05 -2.533765474234766132e-05
-7.167559244384994855e-07 -1.403998583555221558e-03 -4.471062618744083190e-05 -1.866748659259254958e-05
-7.147559244950633485e-07 -1.547999680042266846e-03 -4.421605977191533422e-05 -1.210361964051888193e-05
-7.127559245516272114e-07 -1.763999462127685547e-03 -4.516207074323605648e-05 -6.821346888405106279e-06
-7.107559246081910743e-07 -1.908000558614730835e-03 -4.625803130789677591e-05 -3.048464532049748572e-06
-7.087559246647549373e-07 -2.160001546144485474e-03 -4.525544388885802274e-05 -2.506793554161178926e-06
-7.067559247213188002e-07 -2.195999026298522949e-03 -4.262270120265607880e-05 -3.266818896309342512e-06
-7.047559247778826631e-07 -2.268001437187194824e-03 -3.987596377527742646e-05 -5.364590731576987622e-06
-7.027559248344465260e-07 -2.016000449657440186e-03 -3.807896936075764197e-05 -7.195577433273335800e-06
-7.007559248910103890e-07 -1.871999353170394897e-03 -3.664823869229971606e-05 -1.035268460927339383e-05
-6.987559249475742519e-07 -1.439999788999557495e-03 -3.596595624223633271e-05 -1.453809525459303543e-05
-6.967559250041381148e-07 -1.368001103401184082e-03 -3.648234449244544162e-05 -2.092347507711227568e-05
-6.947559250607019777e-07 -1.044001430273056030e-03 -3.997843066285191314e-05 -2.422294957124082092e-05
-6.927559251172658407e-07 -1.008000224828720093e-03 -4.394355662619761757e-05 -2.665710512110141818e-05
-6.907559251738297036e-07 -4.680007696151733398e-04 -4.642349558854134126e-05 -2.890829218523161838e-05
-6.887559252303935665e-07 -3.959983587265014648e-04 -4.949238545581174567e-05 -3.039990179658981725e-05
-6.867559252869574295e-07 -3.239996731281280518e-04 -5.169706738503866689e-05 -2.800236693603829022e-05
-6.847559253435212924e-07 -2.879984676837921143e-04 -5.332635642834551471e-05 -2.657749105467091449e-05
-6.827559254000851553e-07 -7.199868559837341309e-05 -5.404717468924556483e-05 -2.373712457736917235e-05
-6.807559254566490182e-07 -3.600120544433593750e-05 -5.604561235298557531e-05 -2.071956926166301164e-05
-6.787559255132128812e-07 0.000000000000000000e+00 -5.973853363926088914e-05 -1.718847780868184015e-05
-6.767559255697767441e-07 -2.520009875297546387e-04 -6.404383466579395600e-05 -1.441525587920507219e-05
-6.747559256263406070e-07 -1.079998910427093506e-04 -6.740511640643125654e-05 -1.287692362213318221e-05
-6.727559256829044699e-07 -3.239996731281280518e-04 -7.109033951051866934e-05 -1.154173393169115466e-05
-6.707559257394683329e-07 -3.600008785724639893e-04 -7.536098348664902315e-05 -6.479041798855910207e-06
-6.687559257960321958e-07 -3.959983587265014648e-04 -7.661257590703060560e-05 -7.081213609639243682e-06
-6.667559258525960587e-07 -3.239996731281280518e-04 -7.362855351164039218e-05 -8.657560331530340998e-06
-6.647559259091599216e-07 -4.319995641708374023e-04 -7.023366944053781075e-05 -7.564024341326834455e-06
-6.627559259657237846e-07 -1.440010964870452881e-04 -6.665180151543251188e-05 -5.915035939916600760e-06
-6.607559260222876475e-07 -2.879984676837921143e-04 -6.020484680533092246e-05 -6.462090946415813041e-06
-6.587559260788515104e-07 0.000000000000000000e+00 -5.188847251412122958e-05 -8.220254575161790875e-06
-6.567559261354153734e-07 -1.079998910427093506e-04 -4.331089719623113096e-05 -1.149101982922067708e-05
-6.547559261919792363e-07 1.440010964870452881e-04 -3.760968349964692104e-05 -1.169257940688311286e-05
-6.527559262485430992e-07 2.159997820854187012e-04 -3.144757620547414809e-05 -1.618945682066630007e-05
-6.507559263051069621e-07 6.120018661022186279e-04 -2.446042070637415307e-05 -2.076711402023010265e-05
-6.487559263616708251e-07 5.399994552135467529e-04 -1.769170517389507028e-05 -2.356609952407325221e-05
-6.467559264182346880e-07 5.399994552135467529e-04 -1.136995211543510179e-05 -2.591659215382499822e-05
-6.447559264747985509e-07 5.399994552135467529e-04 -6.109240584017091998e-06 -3.030672842580835739e-05
-6.427559265313624138e-07 3.239996731281280518e-04 -2.945122052423843352e-06 -3.402797782074634756e-05
-6.407559265879262768e-07 2.159997820854187012e-04 -2.500734825933937316e-06 -3.797563618422150188e-05
-6.387559266444901397e-07 -1.440010964870452881e-04 -3.626191888014673060e-06 -3.837352503393335571e-05
-6.367559267010540026e-07 -5.399994552135467529e-04 -5.523645080072596639e-06 -3.675434270070612486e-05
-6.347559267576178655e-07 -6.120018661022186279e-04 -7.679910072459995697e-06 -3.433654126584982636e-05
-6.327559268141817285e-07 -9.360015392303466797e-04 -1.072253552119038403e-05 -3.053722474706647316e-05
-6.307559268707455914e-07 -1.116000115871429443e-03 -1.562564409606066686e-05 -2.710515046587914174e-05
-6.287559269273094543e-07 -1.584000885486602783e-03 -2.143560041010178775e-05 -2.535766593218505806e-05
-6.267559269838733173e-07 -1.836001873016357422e-03 -2.463769082033583308e-05 -2.427345490071929960e-05
-6.247559270404371802e-07 -2.124000340700149536e-03 -2.690942671390533935e-05 -2.450869340265914332e-05
-6.227559270970010431e-07 -2.303998917341232300e-03 -2.944145332070221250e-05 -2.489008403441478974e-05
-6.207559271535649060e-07 -2.519998699426651001e-03 -2.998822405984787279e-05 -2.712685958128133106e-05
-6.187559272101287690e-07 -2.232000231742858887e-03 -2.792762391012075025e-05 -2.927915680658855257e-05
-6.167559272666926319e-07 -2.232000231742858887e-03 -2.619240722168531994e-05 -3.240003647332402343e-05
-6.147559273232564948e-07 -2.268001437187194824e-03 -2.339534304407710471e-05 -3.509902952955979094e-05
-6.127559273798203577e-07 -2.303998917341232300e-03 -2.019555419798091836e-05 -3.992418312652928008e-05
-6.107559274363842207e-07 -2.232000231742858887e-03 -1.682462735737588427e-05 -4.595337397157272900e-05
-6.087559274929480836e-07 -2.592001110315322876e-03 -1.402811456019000207e-05 -4.852767493967365402e-05
-6.067559275495119465e-07 -2.555999904870986938e-03 -1.308201562759757529e-05 -4.955147184930434623e-05
-6.047559276060758095e-07 -2.808000892400741577e-03 -1.053873787777980867e-05 -4.980175036284347449e-05
-6.027559276626396724e-07 -2.843998372554779053e-03 -6.451368630752954372e-06 -5.034822954178188307e-05
-6.007559277192035353e-07 -2.808000892400741577e-03 -7.429730953684040238e-06 -5.056604507872152751e-05
-5.987559277757673982e-07 -2.484001219272613525e-03 -8.619876315145770133e-06 -5.018092763266540830e-05
-5.967559278323312612e-07 -2.627998590469360352e-03 -7.186035996884586178e-06 -5.165023882411745972e-05
-5.947559278888951241e-07 -2.340000122785568237e-03 -6.029790967260245167e-06 -5.130179740176105151e-05
-5.927559279454589870e-07 -1.979999244213104248e-03 -6.473177490670673488e-06 -5.118517191121526943e-05
-5.907559280020228499e-07 -1.836001873016357422e-03 -8.998790715822477059e-06 -4.933750611382028566e-05
-5.887559280585867129e-07 -1.511998474597930908e-03 -1.127190439427642251e-05 -4.398786726749306149e-05
-5.867559281151505758e-07 -1.368001103401184082e-03 -1.229635322476601791e-05 -3.732028508049201775e-05
-5.847559281717144387e-07 -1.403998583555221558e-03 -1.690878116966027021e-05 -3.062792096731378739e-05
-5.827559282282783016e-07 -1.619998365640640259e-03 -2.128380045762184300e-05 -2.223692119124024392e-05
-5.807559282848421646e-07 -1.836001873016357422e-03 -2.374753495450569605e-05 -1.303822702586966910e-05
-5.787559283414060275e-07 -2.124000340700149536e-03 -2.663932830840197287e-05 -1.715994398743767317e-06
-5.767559283979698904e-07 -2.411998808383941650e-03 -3.076237171092998171e-05 8.815016785022288502e-06
-5.747559284545337534e-07 -2.808000892400741577e-03 -3.478277555229681510e-05 1.808892560902265281e-05
-5.727559285110976163e-07 -3.168001770973205566e-03 -3.818914985525112251e-05 2.432668860773566953e-05
-5.707559285676614792e-07 -3.203999251127243042e-03 -3.820102424304153659e-05 2.754544158801727972e-05
-5.687559286242253421e-07 -3.492001444101333618e-03 -3.652819326069240205e-05 2.911429963807632003e-05
-5.667559286807892051e-07 -3.419999033212661743e-03 -3.386700185601069916e-05 2.966936017608632327e-05
-5.647559287373530680e-07 -3.635998815298080444e-03 -2.997680001173632999e-05 2.731514445538459320e-05
-5.627559287939169309e-07 -3.527998924255371094e-03 -2.689512199832346385e-05 2.658251665533056899e-05
-5.607559288504807938e-07 -3.600001335144042969e-03 -2.512171954746024238e-05 2.329129256668402190e-05
-5.587559289070446568e-07 -3.600001335144042969e-03 -2.438410253277868364e-05 2.237311152930777951e-05
-5.567559289636085197e-07 -3.600001335144042969e-03 -2.444635753548980364e-05 2.133964592150531172e-05
-5.547559290201723826e-07 -3.060001879930496216e-03 -2.527145696793538406e-05 1.904102205274205110e-05
-5.527559290767362455e-07 -2.771999686956405640e-03 -2.736623970643874154e-05 1.806822456096036957e-05
-5.507559291333001085e-07 -2.232000231742858887e-03 -2.979800058199334463e-05 1.818596528713421745e-05
-5.487559291898639714e-07 -2.016000449657440186e-03 -3.274626823654964536e-05 1.349313625902108261e-05
-5.467559292464278343e-07 -1.692000776529312134e-03 -3.564409223365531710e-05 1.185353229828744502e-05
-5.447559293029916973e-07 -1.547999680042266846e-03 -4.098992114727137843e-05 9.430005030564931335e-06
-5.427559293595555602e-07 -1.368001103401184082e-03 -4.643260398904593025e-05 9.315159787969520803e-06
-5.407559294161194231e-07 -1.368001103401184082e-03 -4.876833759000945252e-05 8.503532976555550448e-06
-5.387559294726832860e-07 -1.152001321315765381e-03 -4.963081579578258886e-05 8.258378869949540766e-06
-5.367559295292471490e-07 -8.639991283416748047e-04 -4.989222832763296714e-05 7.912267743998577327e-06
-5.347559295858110119e-07 -6.840005517005920410e-04 -5.054704729350206375e-05 8.341165090069448300e-06
-5.327559296423748748e-07 -4.319995641708374023e-04 -5.038351098856952729e-05 6.107029289832356389e-06
-5.307559296989387377e-07 -1.079998910427093506e-04 -5.056370075161204137e-05 3.413933815239093677e-06
-5.287559297555026007e-07 2.159997820854187012e-04 -5.162258806029780545e-05 1.894948033724044315e-06
-5.267559298120664636e-07 3.959983587265014648e-04 -5.136587203234751640e-05 4.179357187008189939e-06
-5.247559298686303265e-07 5.760006606578826904e-04 -5.115101284495525489e-05 7.038217184562347169e-06
-5.227559299251941895e-07 1.044001430273056030e-03 -4.874678556406821271e-05 6.878416048722226723e-06
-5.207559299817580524e-07 1.008000224828720093e-03 -4.304797040627384043e-05 5.792540843189372057e-06
-5.187559300383219153e-07 1.224000006914138794e-03 -3.653989977456881396e-05 5.044934514968110610e-06
